#
116.387591,39.878041,2576000
116.387581,39.878841,2606000
116.388672,39.880591,2636000
116.392389,39.880636,2666000
116.394939,39.880796,2697000
116.39549,39.880922,2727000
116.395414,39.882928,2757000
116.395031,39.8836,2779000
116.394671,39.88361,2847000
116.393381,39.88355,2877000
116.393174,39.882514,2907000
116.393134,39.881824,2930000
116.393224,39.882674,3108000
116.394001,39.8835,3138000
116.394851,39.88357,3312000
116.395268,39.883561,3342000
116.395414,39.881818,3372000
116.39708,39.880862,3402000
116.398641,39.880336,3432000
116.397671,39.878073,3462000
116.397719,39.877179,3492000
116.397862,39.874849,3522000
116.398593,39.871562,3552000
116.399324,39.868008,3582000
116.3995,39.866069,3612000
116.39988,39.865449,3702000
116.40109,39.865469,3732000
116.402181,39.865416,3762000
116.404334,39.865198,3792000
116.406094,39.865048,3822000
116.408525,39.865016,3852000
116.411125,39.865136,3882000
116.412765,39.865146,3913000
116.413475,39.865148,3973000
116.413785,39.864498,4033000
116.413903,39.862013,4063000
116.415963,39.862053,4093000
116.418396,39.862106,4123000
116.420665,39.862151,4153000
116.421864,39.860934,4183000
116.421377,39.857704,4214000
116.419415,39.857374,4244000
116.415575,39.857352,4274000
116.414265,39.857332,4304000
116.411017,39.857283,4334000
116.407342,39.857244,4364000
116.403984,39.857213,4394000
116.402394,39.857193,4424000
116.401454,39.857193,4454000
116.399242,39.857252,4515000
116.399652,39.8579,4545000
116.399282,39.856232,4575000
116.402224,39.856863,4635000
116.405614,39.856783,4665000
116.409232,39.856804,4695000
116.411047,39.856793,4725000
116.412857,39.856793,4755000
116.414185,39.856822,4785000
116.417263,39.85685,4815000
116.420515,39.857014,4845000
116.420887,39.857534,4875000
116.418123,39.85734,4905000
116.415505,39.857342,4935000
116.414275,39.857342,4965000
116.411607,39.857313,4995000
116.40975,39.857656,5025000
116.40795,39.858956,5055000
116.406956,39.859702,5085000
116.406006,39.860592,5116000
116.404957,39.861528,5146000
116.403183,39.863285,5176000
116.401833,39.864749,5206000
116.40081,39.865439,5236000
116.399561,39.865219,5356000
116.399501,39.863144,5386000
116.399547,39.861247,5417000
116.399607,39.860127,5447000
116.399842,39.85751,5477000
116.399907,39.855281,5507000
116.399927,39.855091,5537000
116.400084,39.852316,5567000
116.400169,39.849626,5597000
116.400327,39.847642,5657000
116.400248,39.846258,5687000
116.399978,39.845448,5717000
116.398671,39.845357,5747000
116.396873,39.844847,5777000
116.396919,39.843042,5807000
116.397005,39.841356,5837000
116.397055,39.840256,5867000
116.397144,39.838413,5897000
116.396034,39.837783,5927000
116.393753,39.8388,5957000
116.391247,39.839596,5987000
#
116.400077,39.854581,0
116.400837,39.854291,61000
116.402771,39.852655,91000
116.4039,39.850399,121000
116.403061,39.852285,211000
116.401944,39.854489,241000
116.401264,39.856553,271000
116.404324,39.856873,301000
116.408182,39.856894,331000
116.411167,39.856793,361000
116.412757,39.856893,391000
116.413057,39.857383,421000
116.40997,39.857556,451000
116.40811,39.858936,481000
116.406676,39.860032,511000
116.405736,39.860982,541000
116.404677,39.862028,571000
116.402863,39.863839,601000
116.401303,39.865299,631000
116.402913,39.865349,662000
116.404834,39.865218,692000
116.406764,39.865198,722000
116.408795,39.864976,752000
116.408701,39.863399,782000
116.408341,39.863309,812000
116.408535,39.863566,842000
116.408935,39.863526,955000
116.409195,39.863486,1075000
116.408885,39.863466,1105000
116.408465,39.863766,1211000
116.408745,39.863916,1215000
116.409155,39.865086,1241000
116.411935,39.865096,1271000
116.413465,39.865348,1301000
116.413705,39.865298,1331000
116.413743,39.86688,1361000
116.413619,39.868698,1391000
116.413575,39.870633,1421000
116.413595,39.871343,1451000
116.413448,39.87286,1481000
116.414958,39.87316,1511000
116.41857,39.873254,1543000
116.420739,39.873344,1573000
116.421502,39.874703,1633000
116.421156,39.878736,1663000
116.421089,39.880437,1693000
116.420913,39.883246,1723000
116.420638,39.88516,1783000
116.419127,39.889468,1813000
116.418999,39.89179,1844000
116.419022,39.893665,1904000
116.418874,39.89615,1934000
116.418884,39.89675,1964000
116.418758,39.900056,1994000
116.418778,39.900656,2024000
116.41477,39.901093,2084000
116.411816,39.901201,2114000
116.411769,39.90339,2145000
116.411665,39.906221,2175000
116.41163,39.907552,2205000
116.41161,39.908442,2235000
116.41183,39.909671,2265000
116.41207,39.910031,2295000
116.413841,39.909714,2325000
116.414131,39.910174,2355000
116.416762,39.910277,2385000
116.417852,39.910237,2413000
116.41644,39.90828,2448000
116.41171,39.908172,2478000
116.4113,39.908192,2508000
116.406961,39.908102,2538000
116.406661,39.908062,2568000
116.401713,39.907891,2598000
116.397537,39.907648,2628000
116.397017,39.907618,2658000
116.395917,39.907558,2688000
116.395776,39.904314,2718000
116.395861,39.901344,2748000
116.395601,39.900324,2778000
116.39449,39.900343,2838000
116.39282,39.900273,2868000
116.395911,39.899564,2898000
116.395225,39.898761,2923000
116.394985,39.898431,2928000
116.394623,39.895891,2958000
116.394585,39.892781,2988000
116.395138,39.890788,3018000
116.391331,39.889894,3049000
116.385433,39.889529,3079000
116.384743,39.88938,3109000
116.384772,39.886576,3139000
116.384935,39.883744,3199000
116.386827,39.883307,3229000
116.387467,39.883297,3259000
116.389757,39.88334,3289000
116.390073,39.883727,3314000
116.390053,39.885257,3380000
116.390735,39.88621,3410000
116.393236,39.885791,3440000
116.393101,39.88398,3470000
116.395131,39.88356,3500000
116.396818,39.883551,3530000
116.396608,39.883651,3550000
116.395388,39.883661,3560000
116.395289,39.886289,3590000
116.397399,39.886379,3620000
116.398119,39.886339,3650000
116.400173,39.886697,3740000
116.404609,39.887895,3770000
116.407932,39.888136,3800000
116.41171,39.888274,3830000
116.413648,39.888326,3860000
116.417681,39.887875,3890000
116.418677,39.887368,3920000
116.419151,39.888125,3951000
#
116.324358,39.966969,0
116.328455,39.967138,30000
116.332723,39.96733,60000
116.331972,39.967635,120000
116.329322,39.967575,150000
116.328986,39.967978,180000
116.328676,39.967558,240000
116.326296,39.967418,270000
116.324746,39.96733,300000
116.321513,39.967203,331000
116.320691,39.968564,361000
116.320521,39.968884,391000
116.320098,39.969976,421000
116.320018,39.970186,451000
116.319728,39.970846,541000
116.319618,39.971126,571000
116.319498,39.971415,631000
116.319198,39.972145,661000
116.318389,39.974208,691000
116.318029,39.975401,721000
116.319489,39.976021,811000
116.324229,39.976165,841000
116.324919,39.976185,901000
116.328005,39.976321,932000
116.331846,39.976387,962000
116.333202,39.976384,992000
116.333672,39.975404,1112000
116.333873,39.971575,1142000
116.333993,39.96792,1172000
116.331792,39.967735,1202000
116.331512,39.967685,1332000
116.329096,39.967598,1354000
116.325596,39.96745,1384000
116.322311,39.967344,1414000
116.321353,39.967273,1444000
116.320018,39.970136,1474000
116.319068,39.972635,1504000
116.317919,39.975118,1535000
116.317649,39.975771,1625000
116.317429,39.976061,1685000
116.314667,39.975985,1715000
116.312897,39.976498,1745000
116.312924,39.978697,1775000
116.312824,39.978957,1805000
116.312329,39.980529,1834000
116.312569,39.980549,1896000
116.313509,39.981259,1926000
116.315666,39.980803,1956000
116.315966,39.980823,1965000
116.316306,39.980813,2046000
116.316674,39.978792,2076000
116.317077,39.977135,2106000
116.317399,39.976441,2137000
116.317469,39.976181,2227000
116.317869,39.975991,2257000
116.322744,39.976169,2287000
116.324799,39.976215,2317000
116.328225,39.976301,2377000
116.332732,39.976394,2407000
116.333682,39.975474,2437000
116.333902,39.971167,2467000
116.333983,39.96839,2497000
116.333703,39.96775,2527000
116.331312,39.967655,2557000
116.329086,39.967658,2587000
116.328816,39.967608,3483000
116.327206,39.967518,3499000
116.325706,39.96743,3529000
116.322961,39.967344,3559000
116.321711,39.967294,3589000
116.320531,39.968874,3619000
116.319618,39.971096,3649000
116.319298,39.971925,3679000
116.318659,39.973468,3709000
116.318429,39.974498,3739000
116.318569,39.974258,3769000
116.317133,39.977746,3829000
116.316936,39.980113,3859000
116.316836,39.980643,3889000
116.316686,39.980803,3919000
116.316116,39.980883,3932000
116.313989,39.981259,3979000
116.315166,39.980883,4009000
116.316606,39.980743,4064000
116.316674,39.978562,4094000
116.317149,39.976831,4124000
116.317829,39.975018,4248000
116.319118,39.972065,4278000
116.320371,39.968554,4308000
116.320683,39.967083,4338000
116.317498,39.965908,4368000
116.316331,39.965477,4398000
116.315941,39.965337,4428000
116.315536,39.965189,4458000
116.314986,39.964939,4488000
116.313729,39.964417,4518000
116.308887,39.962454,4548000
116.308798,39.95798,4578000
#
116.429998,39.941194,0
116.426324,39.941108,30000
116.425254,39.941148,60000
116.421193,39.941155,90000
116.418536,39.941106,120000
116.417596,39.941026,150000
116.415709,39.940997,180000
116.414229,39.941057,197000
116.413949,39.941017,270000
116.413309,39.940997,300000
116.410253,39.94096,330000
116.408623,39.94107,360000
116.408503,39.943355,390000
116.408458,39.944837,420000
116.408374,39.946794,450000
116.408338,39.94742,480000
116.408638,39.94931,510000
116.408199,39.951888,540000
116.408105,39.954813,570000
116.408182,39.957656,600000
116.408882,39.958986,630000
116.412101,39.959027,660000
116.413672,39.959048,690000
116.415982,39.959138,720000
116.41931,39.959198,750000
116.423306,39.959225,780000
116.424536,39.959195,810000
116.425644,39.959192,870000
116.429342,39.959309,901000
116.432796,39.959449,931000
116.435111,39.959238,961000
116.434552,39.95693,991000
116.434576,39.954591,1021000
116.437594,39.954697,1051000
116.439344,39.954787,1081000
116.439644,39.954117,1111000
116.439976,39.951608,1141000
116.440395,39.949009,1171000
116.440915,39.949169,1203000
116.441945,39.948409,1233000
116.442875,39.947809,1263000
116.444775,39.948961,1293000
116.445937,39.949932,1323000
116.44816,39.951797,1383000
116.450697,39.954121,1413000
116.453272,39.956421,1443000
116.456357,39.956254,1473000
116.458793,39.95469,1503000
116.460603,39.95507,1563000
116.46218,39.95651,1593000
116.46309,39.95726,1623000
116.465409,39.959375,1653000
116.467295,39.9611,1683000
116.468185,39.961391,1713000
116.468195,39.961841,1806000
116.469605,39.963321,1836000
116.469295,39.963221,1866000
116.469155,39.962951,2136000
116.467109,39.961085,2166000
116.466609,39.959555,2196000
116.467864,39.957726,2226000
116.468128,39.955218,2256000
116.468334,39.952439,2286000
116.470134,39.951919,2316000
116.471684,39.950901,2346000
116.473123,39.948314,2376000
116.47391,39.946061,2406000
116.474215,39.944639,2436000
116.474469,39.941992,2466000
116.474645,39.939161,2496000
116.474376,39.936703,2526000
116.472667,39.934871,2556000
116.472577,39.934061,2586000
116.471967,39.933911,2614000
116.469213,39.933841,2646000
116.467393,39.933871,2676000
116.463959,39.933893,2736000
116.461989,39.934313,2766000
116.461892,39.937651,2796000
116.461846,39.941777,2826000
116.461833,39.944304,2856000
116.461856,39.947396,2886000
116.461874,39.951018,2916000
116.459933,39.95427,2946000
116.455897,39.956904,2976000
116.452632,39.959249,3008000
116.448774,39.96176,3038000
116.447194,39.96282,3068000
116.446714,39.96276,3098000
116.444472,39.960753,3128000
#
116.357108,39.932472,0
116.35561,39.93204,121000
116.355764,39.928963,151000
116.355817,39.926425,181000
116.356036,39.923654,211000
116.356226,39.921834,241000
116.356246,39.921444,271000
116.356323,39.91967,301000
116.356371,39.918555,331000
116.356431,39.917084,362000
116.356515,39.915296,392000
116.356595,39.913626,422000
116.356633,39.911985,452000
116.356478,39.910564,482000
116.356359,39.909339,512000
116.356409,39.908329,542000
116.356511,39.905641,572000
116.356523,39.9024,602000
116.357807,39.898908,632000
116.361712,39.899299,666000
116.36261,39.899302,696000
116.36316,39.899312,726000
116.367261,39.899477,756000
116.368774,39.897654,786000
116.368485,39.893623,816000
116.367842,39.891275,846000
116.367852,39.889585,876000
116.367762,39.889415,906000
116.371104,39.889233,936000
116.374124,39.889095,966000
116.374389,39.885409,996000
116.374295,39.884091,1026000
116.374352,39.880879,1086000
116.374327,39.87897,1116000
116.374337,39.87869,1176000
116.377047,39.87872,1206000
116.379043,39.878797,1236000
116.380916,39.878856,1266000
116.382058,39.879439,1296000
116.381728,39.880499,1326000
116.381738,39.881249,1356000
116.381554,39.881927,1446000
116.381674,39.882547,1476000
116.382064,39.883187,1506000
116.384042,39.883347,1536000
116.385552,39.883317,1566000
116.385045,39.884664,1596000
116.385452,39.886206,1626000
116.388948,39.886268,1656000
116.392816,39.886421,1686000
116.394926,39.886301,1746000
116.395318,39.884051,1776000
116.395288,39.883711,1806000
116.395268,39.884691,1926000
116.394816,39.886401,1956000
116.393786,39.886381,1976000
116.393406,39.886391,2016000
116.390035,39.88632,2046000
116.387268,39.886318,2076000
116.384982,39.886446,2106000
116.384813,39.88873,2136000
116.384793,39.8891,2286000
116.384769,39.891913,2316000
116.384759,39.892663,2346000
116.384618,39.895522,2376000
116.384311,39.898617,2406000
116.384248,39.899693,2436000
116.384128,39.900063,2556000
116.381768,39.900063,2586000
116.378924,39.899971,2616000
116.375015,39.899874,2646000
116.372163,39.899878,2857000
116.369315,39.899763,2887000
116.365112,39.899561,2917000
116.363952,39.899531,2947000
116.362242,39.899491,3038000
116.358672,39.90052,3068000
116.356803,39.90264,3098000
116.356674,39.904952,3128000
116.356561,39.906881,3158000
116.356479,39.909189,3188000
116.356648,39.910774,3218000
116.356773,39.913075,3248000
116.356753,39.913285,3278000
116.356675,39.915266,3308000
116.356581,39.917314,3340000
116.356431,39.919265,3370000
116.356366,39.921714,3400000
116.356326,39.923074,3430000
116.356256,39.924991,3460000
116.356137,39.927155,3490000
116.356014,39.929303,3520000
116.35595,39.93157,3550000
116.355836,39.933877,3580000
116.355713,39.936135,3610000
116.355601,39.938845,3641000
116.355523,39.942491,3671000
#
116.432051,39.900634,0
116.4364,39.900373,30000
116.438455,39.898738,60000
116.439176,39.897123,90000
116.438983,39.89433,120000
116.438963,39.8941,150000
116.439022,39.893106,180000
116.440065,39.890832,210000
116.439974,39.888804,240000
116.439984,39.887644,252000
116.439644,39.887734,285000
116.439938,39.887175,300000
116.440329,39.88685,330000
116.440262,39.884852,360000
116.440362,39.884022,390000
116.440372,39.883792,394000
116.439528,39.88146,420000
116.434925,39.881317,450000
116.434625,39.881327,480000
116.434805,39.880417,510000
116.438278,39.877199,540000
116.439412,39.873084,572000
116.439217,39.86994,602000
116.43872,39.868594,626000
116.4383,39.868584,645000
116.436295,39.868717,662000
116.432951,39.868603,692000
116.430866,39.868557,722000
116.430489,39.869603,752000
116.430509,39.870503,782000
116.430449,39.870783,816000
116.430919,39.870893,824000
116.434122,39.870719,842000
116.438907,39.87041,873000
116.443099,39.870767,903000
116.444688,39.874033,933000
116.445987,39.87697,963000
116.446353,39.880251,993000
116.447909,39.881762,1023000
116.451123,39.881704,1053000
116.45506,39.881666,1083000
116.456246,39.883078,1113000
116.457463,39.88443,1143000
116.460767,39.884324,1173000
116.460867,39.881841,1203000
116.459347,39.881531,1233000
116.460408,39.880535,1263000
116.460836,39.878427,1293000
116.460741,39.877215,1306000
116.460721,39.877035,1308000
116.459771,39.876305,1323000
116.456446,39.876276,1353000
116.456096,39.877086,1367000
116.456208,39.878203,1383000
116.456469,39.88068,1413000
116.458947,39.881511,1443000
116.460898,39.880365,1473000
116.460881,39.877225,1503000
116.460781,39.873684,1533000
116.461353,39.873086,1563000
116.461929,39.876126,1593000
116.465443,39.876123,1623000
116.467695,39.875466,1653000
116.467659,39.872996,1683000
116.467719,39.871596,1713000
116.469289,39.871232,1743000
116.472298,39.870435,1774000
116.472041,39.867986,1804000
116.468225,39.867938,1834000
116.467799,39.869972,1864000
116.467779,39.870932,1894000
116.467859,39.872286,1924000
116.467817,39.874007,1954000
116.466883,39.876233,1984000
116.463489,39.876016,2014000
116.461536,39.877612,2044000
116.461618,39.881082,2074000
116.461107,39.883874,2104000
116.460497,39.881591,2134000
116.457146,39.881718,2164000
116.45426,39.881766,2194000
116.45233,39.881656,2224000
116.455436,39.881538,2254000
116.456556,39.881578,2284000
116.460377,39.881461,2314000
116.460838,39.881085,2344000
116.460828,39.880595,2558000
116.460888,39.880345,2875000
116.460831,39.876755,2905000
116.460954,39.872412,2935000
#
116.355096,39.96783,0
116.35277,39.967869,30000
116.35291,39.968619,60000
116.353522,39.966951,90000
116.353391,39.962875,120000
116.354225,39.958855,150000
116.354972,39.954938,180000
116.355641,39.95096,210000
116.356113,39.947124,240000
