Dec 14 2012 9:35PM 呷哺呷哺(安亭嘉亭荟店)。
Dec 15 2012 1:30AM 同济大学七号楼(嘉定校区)。
Dec 16 2012 12:24PM 同济大学(嘉定校区)。出去吃个饭，就下雨，满街道的榴莲味。
Dec 16 2012 7:33PM 同济大学七号楼(嘉定校区)。
Dec 17 2012 10:24AM 同济大学(嘉定校区)。
Dec 17 2012 8:42PM 同济大学七号楼(嘉定校区)。
Dec 18 2012 7:08PM 嘉实•同济新天地。
Dec 18 2012 7:14PM 请不要叫我好养活。
Dec 19 2012 12:53AM 同济大学七号楼(嘉定校区)。
Dec 19 2012 12:03PM 同济大学(嘉定校区)。
Dec 19 2012 3:34PM 同济大学图书馆(嘉定校区)。
Dec 19 2012 5:43PM 嘉实•同济新天地。
Dec 20 2012 11:31AM 同济大学嘉定校区A楼。
Dec 21 2012 12:16AM 同济大学七号楼(嘉定校区)。床帘围起来了，效果不错，外面的雨还很大，住在四楼就可以听到天顶上的啪啪声那么大，七楼的雨声岂不是更大。
Dec 21 2012 12:31AM 黄渡理工大学。电视剧版的京华烟云里面的感情更加纠结了，看不下去！虽然原著里把木兰和荪亚的结合描述的很美满，但我还是希望她能和立夫在一起。
Dec 23 2012 8:33PM 三好坞。北安跨线上等车中，听到后面的女生打电话讲。
Dec 24 2012 1:53AM 同济大学七号楼(嘉定校区)。
Dec 24 2012 1:55PM 同济大学嘉定校区F楼。
Dec 25 2012 12:43AM 同济大学七号楼(嘉定校区)。
Dec 25 2012 2:44PM 同济大学七号楼(嘉定校区)。
Dec 25 2012 5:44PM 同济大学七号楼(嘉定校区)。又收到莫名快递！寄信人是心有签签结，目的地是陪我追落日。里面两只雪花状书签，一张小卡片。
Dec 25 2012 6:04PM 同济大学(嘉定校区)。
Dec 26 2012 12:03PM 武汉下雪上海下雨。
Dec 26 2012 9:26PM 同济大学图书馆(嘉定校区)。
Dec 27 2012 1:15AM 同济大学七号楼(嘉定校区)。今天小小的被感动了一把。下雨了，风很大！推销自己未果。觉得最美的时候就是偷偷的含蓄的又想方设法的想要说出你的心意。
Dec 27 2012 2:43PM 同济大学嘉定校区A楼。
Dec 28 2012 1:13AM 同济大学七号楼(嘉定校区)。
Dec 28 2012 9:07PM 同济大学图书馆(嘉定校区)。
Dec 28 2012 9:42PM 同济大学七号楼(嘉定校区)。
Dec 29 2012 12:45AM 同济大学七号楼(嘉定校区)。
Jan 13 2013 1:50AM 同济大学七号楼(嘉定校区)。突然下了很大的雨！其实下午就收到墨迹的中雨报告了，可还是觉得好突然！可能就是这么快吧，水人人看到略伤感的话，你不知道什么时候喜欢上一个人，什么时候就被人忘记！想到了昨天听的广播。
Jan 13 2013 7:22PM 嘉亭荟城市生活广场。
Jan 14 2013 11:27AM 同济大学图书馆(嘉定校区)。
Jan 14 2013 11:40AM 同济大学(嘉定校区)。
Jan 15 2013 12:34AM 同济大学七号楼(嘉定校区)。
Jan 15 2013 6:35PM 同济大学七号楼(嘉定校区)。
Jan 16 2013 10:47AM 同济大学图书馆(嘉定校区)。
Jan 16 2013 10:48AM 同济大学(嘉定校区)。
Jan 16 2013 11:43AM 长风海洋世界。
Jan 16 2013 4:11PM 人民广场地铁站换乘大厅。
Jan 16 2013 4:29PM 外滩海关大钟。
Jan 16 2013 4:31PM 同济大学(沪北校区)。
Jan 16 2013 4:42PM 四平路海伦路。
Jan 16 2013 4:50PM 四平路赤峰路。
Jan 16 2013 4:55PM 同济大学(四平路校区)。
Jan 16 2013 7:46PM 第五街(同济大学店)。
Jan 16 2013 8:01PM 同济大学图书馆(四平路校区)。
Jan 16 2013 11:09PM 洛川中路。
Jan 17 2013 6:06PM 同济大学(四平路校区)。
Jan 18 2013 10:21PM 同济大学(嘉定校区)。
Jan 18 2013 10:25PM 同济大学七号楼(嘉定校区)。
Jan 18 2013 10:47PM 伤心总是难免的。
Jan 19 2013 1:37AM 同济大学七号楼(嘉定校区)。
Jan 19 2013 4:33PM 中山北路沪太路。
Jan 19 2013 5:18PM 中山北路普善路。
Jan 20 2013 12:31AM 苏州火车站。
Jan 20 2013 1:33AM 常州。
Jan 20 2013 3:33AM 南京火车站。
Jan 20 2013 5:34AM 明光火车站。
Jan 20 2013 7:53AM 淮南火车站。
Jan 21 2013 8:19AM 商水。
Jan 21 2013 7:19PM 此处无声胜有声。
Jan 22 2013 9:49PM 记忆碎片。
Jan 23 2013 6:55PM 前浪死在沙滩上。
Jan 23 2013 8:54PM 当街。
Jan 24 2013 1:31PM 精神病院。
Jan 24 2013 8:55PM 记忆碎片。
Jan 25 2013 7:49PM 桑树李。
Jan 26 2013 12:13PM 桑树李。
Jan 27 2013 1:01PM 桑树李。
Jan 28 2013 6:39PM 桑树李。
Jan 29 2013 6:04PM 桑树李。
Jan 29 2013 8:42PM 桑树李。
Feb 1 2013 11:17AM 桑树李。当前周口天气。阴，气温2度，东北风2级，湿度88.0％。
Feb 1 2013 4:29PM 桑树李。当前周口天气。阴，气温4度，东风1级，湿度81.0％。
Feb 2 2013 6:48PM 桑树李。
Feb 3 2013 2:53PM 桑树李。下雨下雨。
Feb 5 2013 5:02PM 桑树李。这是几？。
Feb 9 2013 6:56PM 桑树李。
Feb 10 2013 11:56AM 桑树李。
Feb 10 2013 3:53PM 桑树李。
Feb 10 2013 6:37PM 当街。
Feb 10 2013 10:52PM 桑树李。
Feb 11 2013 7:55PM 桑树李。
Feb 11 2013 8:12PM 藏娇金屋。
Feb 12 2013 11:06AM 桑树李。
Feb 13 2013 8:35AM 桑树李。
Feb 13 2013 5:13PM 桑树李。
Feb 14 2013 12:23PM 桑树李。
Feb 15 2013 2:42PM 桑树李。
Feb 15 2013 8:18PM 桑树李。
Feb 16 2013 10:14PM 桑树李。
Feb 17 2013 11:18AM 桑树李。
Feb 18 2013 4:16PM 桑树李。
Feb 20 2013 7:42PM 藏娇金屋。
Feb 21 2013 1:34PM 十二里半。
Feb 22 2013 8:57PM 同济大学(四平路校区)。
Feb 23 2013 12:32AM 同济大学七号楼(嘉定校区)。
Feb 23 2013 1:49PM 同济大学(嘉定校区)。
Feb 24 2013 12:17AM 同济大学七号楼(嘉定校区)。
Feb 24 2013 6:46PM 万达电影城(五角场店)。
Feb 24 2013 7:16PM 冰火名家巫山烤全鱼。
Feb 24 2013 8:56PM 同济大学(四平路校区)。
Feb 25 2013 4:18PM 同济大学G楼(嘉定校区)。
Feb 26 2013 7:52AM 同济大学嘉定校区A楼。
Feb 26 2013 7:42PM 同济大学七号楼(嘉定校区)。
Feb 27 2013 1:41PM 同济大学(嘉定校区)。
Feb 27 2013 8:12PM 同济大学(嘉定校区)。
Feb 28 2013 10:20AM 同济大学七号楼(嘉定校区)。
Feb 28 2013 3:35PM 同济大学G楼(嘉定校区)。
Mar 1 2013 12:19AM 同济大学七号楼(嘉定校区)。
Mar 1 2013 7:30PM CGV国际影城(安亭嘉亭荟店)。
Mar 2 2013 11:24PM 嘉实•同济新天地。
Mar 3 2013 2:10AM 同济大学七号楼(嘉定校区)。
Mar 4 2013 9:11AM 同济大学七号楼(嘉定校区)。
Mar 4 2013 11:54AM 同济大学(嘉定校区)。
Mar 4 2013 4:19PM 同济大学(嘉定校区)。
Mar 4 2013 11:48PM 同济大学七号楼(嘉定校区)。
Mar 5 2013 10:11PM 同济大学七号楼(嘉定校区)。
Mar 6 2013 1:24PM 同济大学七号楼(嘉定校区)。
Mar 6 2013 9:55PM 同济大学(嘉定校区)。
Mar 7 2013 9:39AM 同济大学(嘉定校区)。
Mar 7 2013 3:26PM 同济大学G楼(嘉定校区)。
Mar 7 2013 10:02PM 同济大学汽车学院。
Mar 8 2013 2:16AM 同济大学七号楼(嘉定校区)。
Mar 8 2013 10:32AM 同济大学嘉定校区F楼。
Mar 9 2013 11:58AM 同济大学(嘉定校区)。
Mar 10 2013 8:57AM 同济大学(嘉定校区)。
Mar 10 2013 11:57AM 同济大学(四平路校区)。
Mar 10 2013 1:10PM 唛动歌城。
Mar 10 2013 8:33PM 曹杨路地铁站。
Mar 11 2013 9:56AM 同济大学(同段嘉定)-仰望星空。
Mar 11 2013 11:11AM 同济大学七号楼(嘉定校区)。
Mar 12 2013 12:16AM 同济大学七号楼(嘉定校区)。
Mar 12 2013 6:52PM 同济大学七号楼(嘉定校区)。
Mar 13 2013 2:26PM 同济大学(嘉定校区)。反正不是我的我也不想要。
Mar 14 2013 12:56AM 同济大学七号楼(嘉定校区)。
Mar 14 2013 7:57PM 第五街(同济大学店)。
Mar 15 2013 1:18AM 同济大学七号楼(嘉定校区)。
Mar 15 2013 3:04AM 同济大学(嘉定校区)。
Mar 15 2013 3:53AM 同济大学七号楼(嘉定校区)。
Mar 15 2013 2:32PM 同济大学(嘉定校区)。
Mar 16 2013 1:32AM 同济大学七号楼(嘉定校区)。
Mar 16 2013 10:18AM 同济大学七号楼(嘉定校区)。
Mar 17 2013 9:52AM 曹安仓库。
Mar 17 2013 12:56PM 复兴公园。
Mar 18 2013 9:52AM 嘉实•同济新天地。
Mar 19 2013 3:22PM 同济大学图书馆(嘉定校区)。
Mar 19 2013 11:53PM 同济大学七号楼(嘉定校区)。
Mar 20 2013 7:12PM 同济大学(嘉定校区)。
Mar 21 2013 1:51PM 同济大学嘉定校区A楼。
Mar 22 2013 8:20AM 同济大学嘉定校区A楼。
Mar 23 2013 12:55AM 同济大学七号楼(嘉定校区)。
Mar 23 2013 7:25PM 同济大学(嘉定校区)。中午和下午都是一到外面就下雨，跑回宿舍拿伞。
Mar 24 2013 1:35PM 同济大学图书馆(嘉定校区)。
Mar 25 2013 12:56AM 同济大学七号楼(嘉定校区)。伙同一帮人步行吃烧烤的安静的夜晚月黑风高。
Mar 25 2013 12:34PM 同济大学七号楼(嘉定校区)。
Mar 25 2013 3:47PM 同济大学嘉定校区F楼。足球毁一周的魔咒！右脚伦大了腿疼！看着阳光挺好的，气温还是低！洗完澡虽然很舒服但是头开始痛。
Mar 25 2013 10:13PM 同济大学七号楼(嘉定校区)。
Mar 26 2013 9:09AM 同济大学嘉定校区A楼。
Mar 26 2013 6:18PM 第五街(同济大学店)。
Mar 27 2013 1:26PM 同济大学G楼(嘉定校区)。
Mar 27 2013 3:54PM 同济大学嘉定校区F楼。
Mar 28 2013 11:12PM 同济大学(嘉定校区)。
Mar 29 2013 6:48PM CGV国际影城(安亭嘉亭荟店)。听说很治愈，果真很好！暖暖的！汤唯美极了。
Mar 30 2013 5:52PM 同济大学七号楼(嘉定校区)。
Mar 31 2013 2:51PM 同济大学(嘉定校区)。
Apr 1 2013 11:46AM 嘉实•同济新天地。
Apr 2 2013 1:21PM 第五街(同济大学店)。
Apr 2 2013 8:53PM 第五街(同济大学店)。
Apr 4 2013 1:36AM 同济大学七号楼(嘉定校区)。这么晚睡，罪过啊，罪过！希望明天的行程一切顺利。
Apr 4 2013 7:27AM 中山公园地铁站。
Apr 4 2013 11:24PM 溧阳明悦花园酒店。傻瓜头比较配这个帽子！吼吼，房间安排好了，起风了，出去遛圈。
Apr 5 2013 4:59PM 淞虹路北翟路。
Apr 6 2013 1:28PM 同济大学七号楼(嘉定校区)。收到这个很开心，对于今天的偶发性抽风觉得很抱歉。孩子，你可以选择沉默！那不是你。祝福远方的朋友赶快挣够违约金赎身。
Apr 6 2013 9:42PM 嘉实•同济新天地。“你哥时常路过你们学校这个原来咱们俩去吃的面馆，今天给你带一个这里的肉夹馍回去。
Apr 7 2013 12:40AM 同济大学七号楼(嘉定校区)。
Apr 8 2013 7:21AM 同济大学七号楼(嘉定校区)。
Apr 8 2013 9:55AM 同济大学(嘉定校区)。
Apr 8 2013 12:24PM 同济大学七号楼(嘉定校区)。
Apr 8 2013 10:25PM 同济大学七号楼(嘉定校区)。
Apr 9 2013 3:55PM 同济大学G楼(嘉定校区)。
Apr 10 2013 7:07PM 同济大学嘉定校区A楼。
Apr 11 2013 8:40AM 第五街(同济大学店)。
Apr 11 2013 1:07PM 第五街(同济大学店)。
Apr 11 2013 8:55PM 同济大学汽车学院。
Apr 12 2013 1:01AM 同济大学七号楼(嘉定校区)。
Apr 12 2013 4:40PM 同济大学(嘉定校区)。
Apr 13 2013 1:50PM 同济大学图书馆(嘉定校区)。
Apr 14 2013 1:20AM 同济大学七号楼(嘉定校区)。
Apr 23 2013 8:27AM 同济大学嘉定校区A楼。昨天接到了爸爸的电话，是开学以来第一次联系！通话时长三分钟，打破了记录！踢球和那个像某呆的同学同时用头顶球时撞到了，现在左眼角附近疼的厉害，不知道肿了没有！本来眼睛就小，现在更睁不开le。
Apr 23 2013 4:37PM 同济大学(嘉定校区)。
Apr 23 2013 6:57PM 同济大学(嘉定校区)。
Apr 25 2013 12:22AM 同济大学七号楼(嘉定校区)。
Apr 26 2013 4:15AM 同济大学七号楼(嘉定校区)。
Apr 26 2013 4:38PM 上海新国际博览中心(Shanghai。
Apr 26 2013 5:33PM 上海新国际博览中心W2展馆。
Apr 26 2013 6:35PM 龙阳路地铁站。
Apr 26 2013 7:31PM 江苏路地铁站。又到了这个地方了！在不太久之前，我还抱着面包等在那里。
Apr 27 2013 1:20AM 同济大学七号楼(嘉定校区)。
Apr 27 2013 1:24AM 同济大学七号楼(嘉定校区)。
Apr 27 2013 4:24PM 同济大学图书馆(嘉定校区)。。加拿大你来代言2013。
